Timestamp,03.15.2024:15:44:11
Scans in Average,1
Termination,10000
V_RMS(V),0.0006396748179736138
V_DC (V),0.00015566990580465992
RMS_Noise %,12.95473773898354
Frequency (Hz),Mag^2 (V^2 / Hz),PSD (dBV^2 / Hz),RIN (dBc / Hz),Integrated Volts RMS,Integrated RIN (%RMS)
20599.365234375,3.933999626800263e-15,-144.0516568561612,-80.17084194053383,6.791067108486672e-06,1.0616436535675522
20605.32569885254,1.3587010035583566e-16,-158.6687610382039,-94.78794612257653,6.791960072684319e-06,1.061783250152029
20611.286163330078,4.2645278123624547e-16,-153.70129048866457,-89.82047557303719,6.792083441898981e-06,1.0618025363910983
20617.246627807617,2.824581694464238e-15,-145.49045859786943,-81.60964368224207,6.792796649353794e-06,1.061914031706339
20623.207092285156,5.1787227069629204e-15,-142.85777342517522,-78.97695850954786,6.794552084226447e-06,1.0621884578402632
20629.167556762695,3.131356910065127e-15,-145.04267428953557,-81.16185937390819,6.796374326981068e-06,1.0624733280123286
20635.128021240234,2.8912199923070147e-15,-145.38918861698403,-81.50837370135667,6.79769465850683e-06,1.062679734687824
20641.088485717773,4.839575543276927e-15,-143.15192726639918,-79.27111235077183,6.799389107587443e-06,1.0629446269476104
20647.048950195312,3.1823622255918356e-16,-154.97250389232957,-91.09168897670222,6.800519370848437e-06,1.0631213203595182
20653.00941467285,5.50649512357874e-15,-142.59124741041038,-78.71043249478299,6.801795554515348e-06,1.0633208254253819
20658.96987915039,8.144727416947717e-15,-140.89123445830168,-77.01041954267431,6.804785564508161e-06,1.0637882519847521
20664.93034362793,1.3653123194975099e-15,-148.64767991026673,-84.76686499463936,6.806867760281022e-06,1.0641137604641164
20670.89080810547,1.7505434849833061e-15,-147.56827096522068,-83.6874560495933,6.807549829408011e-06,1.0642203879423016
20676.851272583008,4.902895511804672e-16,-153.09547362134242,-89.21465870571504,6.808040311479444e-06,1.0642970647251997
20682.811737060547,1.0818248104745484e-15,-149.65843062708495,-85.77761571145756,6.80838440076886e-06,1.0643508560078558
20688.772201538086,2.915914028752316e-17,-165.35225284671236,-101.47143793108498,6.808627551777199e-06,1.0643888676665154
20694.732666015625,3.965007759158349e-16,-154.01755958470878,-90.13674466908141,6.80872070981213e-06,1.0644034310090629
20700.693130493164,8.850544001385667e-16,-150.53030034439013,-86.64948542876274,6.809001177579281e-06,1.0644472763753754
20706.653594970703,5.270618809542308e-15,-142.7813839241694,-78.90056900854204,6.8103481828777924e-06,1.0646578529465744
20712.614059448242,1.6275419056910324e-15,-147.88467820470322,-84.00386328907585,6.811857345319161e-06,1.064893779451568
20718.57452392578,2.0430002223292832e-15,-146.89731586105498,-83.01650094542762,6.812660241121841e-06,1.065019295695153
20724.53498840332,2.5479118903604105e-15,-145.93815594465377,-82.05734102902639,6.8136643258415575e-06,1.0651762636875617
20730.49545288086,5.047095896770771e-16,-152.96958443425078,-89.08876951862341,6.814331887000622e-06,1.0652806231433831
20736.4559173584,2.760189232731136e-16,-155.5906114260372,-91.70979651040986,6.8145026097637884e-06,1.0653073121357226
20742.416381835938,1.8234622226979507e-15,-147.39103229687063,-83.51021738124325,6.8149616844024435e-06,1.065379079012541
20748.376846313477,9.628810933766848e-16,-150.1642734078698,-86.28345849224245,6.815570901256346e-06,1.0654743175363637
20754.337310791016,3.941795985914117e-16,-154.04305857094772,-90.16224365532034,6.815867594523562e-06,1.0655206994258613
20760.297775268555,4.672691034102173e-16,-153.3043293428076,-89.42351442718021,6.816055925773362e-06,1.065550141142888
20766.258239746094,3.648882085371952e-16,-154.3784017075421,-90.49758679191473,6.816237848352928e-06,1.065578580996147
20772.218704223633,2.367818533836423e-16,-156.25651584370297,-92.37570092807559,6.816369379797033e-06,1.065599143231897
20778.179168701172,2.0154796705658856e-15,-146.95621578064433,-83.07540086501695,6.816861725474443e-06,1.0656761113512565
20784.13963317871,4.5805033247840284e-15,-143.39086797287393,-79.51005305724657,6.8183034066699856e-06,1.0659014885515203
20790.10009765625,7.089376197200182e-16,-151.49391977233358,-87.61310485670619,6.819459297322289e-06,1.0660821882789169
20796.06056213379,3.1699014376348106e-16,-154.9895424117556,-91.10872749612821,6.8196834685218924e-06,1.0661172328348858
20802.021026611328,1.7820802137672825e-15,-147.4907275169506,-83.60991260132323,6.82014210467654e-06,1.0661889311637494
20807.981491088867,6.66207711219613e-16,-151.76390344744897,-87.88308853182157,6.820677004123973e-06,1.0662725516897422
20813.941955566406,2.1875801318553085e-15,-146.6003602964956,-82.71954538086824,6.821300443838999e-06,1.066370013665344
20819.902420043945,1.9175441442105996e-15,-147.17254629273953,-83.29173137711216,6.822197151125861e-06,1.066510195404826
20825.862884521484,4.3759011229364356e-16,-153.5893249980265,-89.70851008239916,6.8227115442372085e-06,1.0665906101869767
20831.823348999023,1.6262324227985422e-15,-147.8881738449514,-84.00735892932404,6.823162279055208e-06,1.0666610733043818
20837.783813476562,5.426976864934356e-15,-142.65442029803012,-78.77360538240275,6.824702461501743e-06,1.0669018491491171
20843.7442779541,6.907398528710473e-15,-141.6068548625145,-77.72603994688714,6.8273950369977255e-06,1.0673227779429866
20849.70474243164,1.868173929627422e-15,-147.2858269279488,-83.40501201232142,6.829310084860342e-06,1.0676221562847326
20855.66520690918,5.95101994349534e-16,-152.25408594293185,-88.37327102730448,6.8298475363288155e-06,1.0677061757667212
20861.62567138672,4.441288107652023e-16,-153.52491053103068,-89.6440956154033,6.830074268896768e-06,1.0677416207399455
20867.586135864258,1.5443226667836523e-15,-148.11261954153676,-84.23180462590936,6.830508075234546e-06,1.067809437437678
20873.546600341797,8.643779854840735e-16,-150.63296302529815,-86.75214810967078,6.8310335274526185e-06,1.0678915810836853
20879.507064819336,6.536724583838805e-16,-151.84639813066642,-87.96558321503903,6.831364665720508e-06,1.0679433477405216
20885.467529296875,1.3668906007069382e-17,-168.64266242864912,-104.76184751302172,6.831510230417801e-06,1.0679661037867507
20891.427993774414,3.672467604095194e-15,-144.3504202655874,-80.46960534996003,6.8323142178303684e-06,1.0680917906810878
20897.388458251953,2.7530207565481152e-15,-145.60190514207713,-81.72109022644976,6.833715462230573e-06,1.0683108464201654
20903.348922729492,5.95146569063824e-17,-162.25376065705373,-98.37294574142634,6.834328718128875e-06,1.0684067163654987
20909.30938720703,1.1297217383798853e-16,-159.47028514364266,-95.58947022801527,6.834366326021369e-06,1.0684125955859147
20915.26985168457,2.5245935712329508e-17,-165.97808528031663,-102.09727036468925,6.834396462038246e-06,1.0684173067322704
20921.23031616211,6.317950843974056e-16,-151.99423757391597,-88.11342265828858,6.834539716407479e-06,1.0684397016062295
20927.19078063965,1.6075784969871166e-15,-147.93827811575733,-84.05746320012996,6.8350279435049215e-06,1.068516025870328
20933.151245117188,2.1594101914009419e-16,-156.65664853292822,-92.77583361730082,6.835425480549335e-06,1.0685781726100845
20939.111709594727,1.0011555436525063e-16,-159.99498443497555,-96.1141695193482,6.8354943802283046e-06,1.0685889436576597
20945.072174072266,2.2044171525218796e-15,-146.5670621839751,-82.68624726834773,6.835996742597315e-06,1.0686674776807124
20951.032638549805,1.0884166385949356e-14,-139.63204827793848,-75.7512333623111,6.838849207536476e-06,1.0691134019001771
20956.993103027344,6.537378946328924e-15,-141.84596339949238,-77.965148483865,6.842644133262428e-06,1.0697066604777108
20962.953567504883,2.245834025416116e-15,-146.4862234269139,-82.60540851128651,6.844556577962454e-06,1.0700056318685318
20968.914031982422,9.579823275392604e-16,-150.18642502532074,-86.30561010969338,6.845254039530693e-06,1.0701146656382912
20974.87449645996,2.073394966828346e-15,-146.83317960050255,-82.95236468487516,6.845913896190327e-06,1.0702178206541044
20980.8349609375,1.5630944479501825e-15,-148.06014779508433,-84.17933287945695,6.8467053870486995e-06,1.070341553969241
20986.79542541504,2.135417389581562e-15,-146.70517224959627,-82.82435733396892,6.847510283399023e-06,1.0704673829573
20992.755889892578,1.0516563027825517e-15,-149.78126171012593,-85.90044679449858,6.848203801072269e-06,1.0705758001802013
20998.716354370117,5.809515262929684e-15,-142.35860102965478,-78.4777861140274,6.849696576178871e-06,1.0708091648624831
21004.676818847656,6.905814492104885e-15,-141.60785092093903,-77.72703600531166,6.852462172196144e-06,1.0712415089128606
21010.637283325195,2.6980440755626965e-15,-145.68950959920855,-81.80869468358118,6.8545502806748045e-06,1.0715679417221553
21016.597747802734,7.098210138186308e-16,-151.48851147774582,-87.60769656211846,6.855291079137616e-06,1.0716837503239631
21022.558212280273,1.2885102288843579e-15,-148.89912129437175,-85.01830637874437,6.855725437245648e-06,1.0717516532796254
21028.518676757812,1.709496781169643e-16,-157.6713171260449,-93.79050221041753,6.856042648668623e-06,1.0718012427607277
21034.47914123535,4.468824007138513e-16,-153.49806748546987,-89.6172525698425,6.856176929123296e-06,1.0718222347477342
21040.43960571289,1.1185243427765576e-15,-149.51354559785062,-85.63273068222323,6.856517144956781e-06,1.0718754204952305
21046.40007019043,4.163932014004483e-15,-143.80496369983723,-79.92414878420988,6.857665076818834e-06,1.0720548760294797
21052.36053466797,4.75653147683867e-15,-143.227096249191,-79.34628133356361,6.859603148776235e-06,1.0723578537148515
21058.320999145508,7.600273477237352e-16,-151.19170780414174,-87.31089288851436,6.8608014098323e-06,1.072545177183338
21064.281463623047,3.4255303186607006e-15,-144.6527218427691,-80.7719069271417,6.861710422267283e-06,1.072687282579618
21070.241928100586,1.2508667168731336e-15,-149.02788963056597,-85.14707471493861,6.862725891965819e-06,1.0728460303792815
21076.202392578125,3.503187523771582e-15,-144.55536614506616,-80.67455122943878,6.863758070763484e-06,1.0730073903028963
21082.162857055664,6.09736730439181e-15,-142.14857642362733,-78.26776150799996,6.865842026800489e-06,1.0733331739633516
21088.123321533203,2.8251131804305868e-15,-145.48964148675748,-81.6088265711301,6.867778228872166e-06,1.0736358593305528
21094.083786010742,2.8504678084573245e-15,-145.4508385930405,-81.57002367741312,6.8690095610944764e-06,1.0738283527956247
21100.04425048828,1.4652257126120578e-15,-148.34095468694667,-84.46013977131932,6.869945714441379e-06,1.073974701115208
21106.00471496582,1.5422026914772385e-15,-148.11858543272675,-84.23777051709939,6.8705980055928995e-06,1.0740766734194467
21111.96517944336,1.4578976485305854e-15,-148.36272964521933,-84.48191472959196,6.871248645640031e-06,1.0741783876074762
21117.9256439209,7.366945927363607e-16,-151.32712517810893,-87.44631026248157,6.871724553906271e-06,1.0742527860757085
21123.886108398438,2.1601488242595223e-15,-146.65516326937885,-82.77434835375148,6.872352698377779e-06,1.074350983543212
21129.846572875977,3.72677050108905e-15,-144.2866735078774,-80.40585859225003,6.8736290267704135e-06,1.0745505112339653
21135.807037353516,9.287434939627323e-16,-150.3210421554198,-86.44022723979245,6.874638209430142e-06,1.074708276184433
21141.767501831055,5.092543157540301e-16,-152.93065281816814,-89.04983790254077,6.874949896398422e-06,1.074757002030679
21147.727966308594,1.4527769091425095e-15,-148.3780107157057,-84.49719580007834,6.875375145161068e-06,1.074823480927565
21153.688430786133,2.2064429098615316e-16,-156.56307305131753,-92.68225813569016,6.875737820082164e-06,1.0748801776914372
21159.648895263672,3.3036973453211736e-16,-154.80999745636606,-90.92918254073868,6.875857235303181e-06,1.0748988458049318
21165.60935974121,8.236392545768468e-16,-150.84262963122666,-86.96181471559926,6.876107324283433e-06,1.0749379420727894
21171.56982421875,1.3056154557489208e-15,-148.84184717423898,-84.96103225861162,6.876568738011461e-06,1.0750100746181177
21177.53028869629,1.4332077095483934e-15,-148.4369086433141,-84.55609372768672,6.877162200914709e-06,1.0751028503358062
21183.490753173828,4.13403843898171e-15,-143.83625489547137,-79.95543997984397,6.878368383864233e-06,1.075291412229386
21189.451217651367,1.411449754111042e-15,-148.503345775955,-84.62253086032763,6.879569642560197e-06,1.075479204317211
21195.411682128906,8.392925110456418e-16,-150.7608665205199,-86.88005160489251,6.880057136499349e-06,1.0755554139670915
21201.372146606445,2.842275155974979e-15,-145.46333881040087,-81.58252389477349,6.880854462066908e-06,1.0756800594189926
21207.332611083984,2.270767254231032e-15,-146.43827377177516,-82.55745885614779,6.881961652172669e-06,1.075853145817683
21213.293075561523,2.115123720614065e-15,-146.74664224218728,-82.8658273265599,6.882911241302922e-06,1.076001594545626
21219.253540039062,4.6855996060912734e-15,-143.2923482549034,-79.41153333927602,6.884383406708209e-06,1.0762317373250385
21225.2140045166,1.57488481515126e-15,-148.02751204397245,-84.14669712834507,6.885738347342413e-06,1.076443554422747
21231.17446899414,9.907236631079285e-16,-150.0404746390311,-86.15965972340373,6.886293538410979e-06,1.0765303471263155
21237.13493347168,2.2266959831540588e-15,-146.5233907432276,-82.64257582760023,6.8869897164810874e-06,1.0766391802475432
21243.09539794922,1.6913412892449742e-17,-167.71768748948418,-103.83687257385681,6.887475142021897e-06,1.0767150665458889
21249.055862426758,1.9263742008964377e-15,-147.15259346703075,-83.27177855140337,6.887895562533259e-06,1.0767807906450013
21255.016326904297,5.449964154043604e-16,-152.63606354191663,-88.75524862628924,6.888430194082685e-06,1.0768643692906512
21260.976791381836,4.514625212929483e-15,-143.45378297335552,-79.57296805772815,6.889524612499962e-06,1.0770354590985545
21266.937255859375,6.771222160750767e-16,-151.69332936962383,-87.81251445399646,6.890647429618368e-06,1.0772109884592322
21272.897720336914,9.260776323571918e-16,-150.3335260522828,-86.45271113665542,6.890994116031424e-06,1.077265185748748
21278.858184814453,1.0519507516922507e-15,-149.78004591711698,-85.89923100148962,6.8914218337828555e-06,1.0773320506212447
21284.818649291992,6.701596551768793e-16,-151.73821721026945,-87.85740229464209,6.891794191652296e-06,1.0773902611149169
21290.77911376953,4.2893342803533114e-16,-153.67610106604081,-89.79528615041346,6.892031829056822e-06,1.0774274108350324
21296.73957824707,2.213144667528866e-18,-176.5499019644057,-112.66908704877835,6.892125045996186e-06,1.0774419833860762
21302.70004272461,3.8213170228118545e-15,-144.17786931024875,-80.2970543946214,6.8929516651082764e-06,1.077571208281111
21308.66050720215,8.787617389316437e-15,-140.56128860414015,-76.68047368851278,6.895676921836645e-06,1.0779972461134275
21314.620971679688,8.90886364383429e-15,-140.50177688183726,-76.6209619662099,6.8994999698266745e-06,1.078594901028489
21320.581436157227,4.773166892846348e-15,-143.21193380346705,-79.3311188878397,6.902454307138551e-06,1.0790567508979638
21326.541900634766,1.6160700037441227e-16,-157.91539830701714,-94.03458339138977,6.903519554139261e-06,1.0792232803549284
21332.502365112305,6.830700272075774e-16,-151.65534770885284,-87.77453279322546,6.903701874218795e-06,1.0792517823491308
21338.462829589844,7.203936528791625e-16,-151.42430122242982,-87.54348630680242,6.904004795464545e-06,1.079299137854966
21344.423294067383,6.493184419772055e-16,-151.87542262096912,-87.99460770534174,6.904300419009906e-06,1.0793453525154548
21350.383758544922,1.931444254902696e-15,-147.14117821890125,-83.26036330327389,6.904857387964665e-06,1.0794324231549595
21356.34422302246,7.832513896725383e-16,-151.0609882590482,-87.18017334342085,6.905443213263623e-06,1.0795240048903187
21362.3046875,5.366241566662211e-15,-142.7032978102915,-78.82248289466412,6.906770076437262e-06,1.0797314326546075
21368.26515197754,3.680980095547663e-15,-144.34036530941594,-80.45955039378856,6.908721713199786e-06,1.0800365309182387
21374.225616455078,2.52711422158806e-17,-165.97375128208955,-102.09293636646221,6.909521054303399e-06,1.080161491457743
21380.186080932617,2.408420224734679e-15,-146.18267734457004,-82.30186242894268,6.91004588735364e-06,1.0802435383095954
21386.146545410156,5.569398808802362e-15,-142.54191682404576,-78.66110190841837,6.911766049195514e-06,1.0805124502307064
21392.107009887695,1.0620581936867287e-14,-139.73851686169226,-75.85770194606488,6.915255586120811e-06,1.081057967550952
21398.067474365234,3.654708962130826e-15,-144.37147201790435,-80.49065710227697,6.918330976726256e-06,1.0815387416128712
21404.027938842773,5.160137087993159e-16,-152.87338760433232,-88.99257268870494,6.919229236388469e-06,1.0816791660343072
21409.988403320312,2.269370421951559e-15,-146.44094609853494,-82.56013118290758,6.919829067056265e-06,1.0817729372210012
21415.94886779785,4.734466377461407e-15,-143.24728963309852,-79.36647471747114,6.9213371090780905e-06,1.0820086885714457
21421.90933227539,7.214430297608487e-16,-151.4179795817737,-87.53716466614634,6.922511629069949e-06,1.0821923006128855
21427.86979675293,1.174960478541228e-15,-149.2997674125618,-85.41895249693445,6.922919830352062e-06,1.0822561144868483
21433.83026123047,1.8515985781656734e-15,-147.32453161381903,-83.44371669819166,6.923571248016096e-06,1.0823579502392855
21439.790725708008,7.4680746327733995e-16,-151.26791350546245,-87.38709858983509,6.924130463806216e-06,1.0824453721252825
21445.751190185547,6.668412784923324e-16,-151.75977524521034,-87.87896032958298,6.92443468316106e-06,1.0824929305637725
21451.711654663086,4.0691869192717906e-15,-143.90492360246543,-80.02410868683805,6.925453786235419e-06,1.0826522463670096
21457.672119140625,1.985408744076267e-15,-147.0215006974586,-83.14068578183124,6.926756401554131e-06,1.0828558834779465
21463.632583618164,1.705126351225772e-15,-147.68243433910783,-83.80161942348046,6.927550281170138e-06,1.0829799902262036
21469.593048095703,5.6632867047786326e-15,-142.4693145159059,-78.58849960027851,6.9291350456084e-06,1.0832277355483164
21475.553512573242,4.894960360009767e-15,-143.1025082081666,-79.22169329253924,6.9314052333250515e-06,1.083582632701192
21481.51397705078,3.0072872429324588e-15,-145.2182508800768,-81.33743596444943,6.933103853371226e-06,1.083848177005649
21487.47444152832,1.4623394880194003e-15,-148.3495179245474,-84.46870300892003,6.934064433455301e-06,1.0839983439431435
21493.43490600586,1.735717773954093e-15,-147.60520889285485,-83.72439397722749,6.93475165529836e-06,1.0841057769424973
21499.3953704834,1.8568552917486158e-16,-157.31221940333376,-93.43140448770639,6.935164507690572e-06,1.084170317921853
21505.355834960938,2.466181333223479e-16,-156.0797499378934,-92.19893502226603,6.935257393496143e-06,1.0841848387069397
21511.316299438477,4.972141217270595e-16,-153.03456545152994,-89.15375053590256,6.9354172121732994e-06,1.0842098230697228
21517.276763916016,1.8955542676242963e-15,-147.222637776884,-83.34182286125662,6.935931293806443e-06,1.0842901891586634
21523.237228393555,1.7421105743172424e-15,-147.58924283144785,-83.70842791582048,6.936712766032576e-06,1.0844123562667276
21529.197692871094,7.022289594260656e-16,-151.53521264503814,-87.65439772941077,6.937237829130573e-06,1.084494439081815
21535.158157348633,4.176567832322083e-16,-153.79180460753048,-89.91098969190311,6.937478376003364e-06,1.0845320436374473
21541.118621826172,2.4107705106265108e-15,-146.17844129611007,-82.29762638048271,6.938085873475511e-06,1.0846270133712992
21547.07908630371,1.5095571370693505e-15,-148.21150444188208,-84.33068952625473,6.938927804391875e-06,1.084758631951976
21553.03955078125,4.512433804393367e-16,-153.45589155966627,-89.57507664403892,6.939348868264134e-06,1.084824456627331
21559.00001525879,2.4921391172938456e-16,-156.03427717957214,-92.15346226394479,6.939499278830046e-06,1.0848479702254414
21564.960479736328,7.292963744021108e-16,-151.37095945467675,-87.4901445390494,6.939709390801852e-06,1.0848808169103357
21570.920944213867,3.660911715996918e-15,-144.36410744136137,-80.48329252573399,6.940652006005584e-06,1.0850281754083169
21576.881408691406,9.909221413787843e-16,-150.03960467510612,-86.15878975947876,6.941650654829908e-06,1.0851842936102947
21582.841873168945,2.486297034920426e-16,-156.04446987954714,-92.16365496391978,6.941916735748867e-06,1.0852258898888225
21588.802337646484,4.185085818638375e-16,-153.7829563201267,-89.9021414044993,6.9420599387426736e-06,1.0852482767312905
21594.762802124023,3.4044094358402317e-16,-154.6795821444143,-90.79876722878693,6.942222845669769e-06,1.0852737438784283
21600.723266601562,8.563612633831023e-16,-150.67342985795452,-86.79261494232713,6.942479728991645e-06,1.0853139023018423
21606.6837310791,8.385056797048189e-17,-160.76493991309405,-96.8841249974667,6.942681530725068e-06,1.0853454498519026
21612.64419555664,1.3602764662815995e-15,-148.66372815469302,-84.78291323906564,6.942991478535411e-06,1.0853939038165787
21618.60466003418,2.070693957042143e-15,-146.8388408391167,-82.95802592348934,6.943727799941555e-06,1.0855090125226674
21624.56512451172,5.1209902570311294e-15,-142.9064605043423,-79.02564558871495,6.94527095575306e-06,1.085750253191855
21630.525588989258,9.515833691390677e-16,-150.21553156750625,-86.33471665187889,6.946573711443652e-06,1.085953912247048
21636.486053466797,3.993657173850806e-15,-143.98629218858184,-80.10547727295446,6.947634438700321e-06,1.0861197351350005
21642.446517944336,5.613496038373948e-16,-152.50766579513765,-88.62685087951029,6.948611319671104e-06,1.0862724503808308
21648.406982421875,1.2265754397352188e-15,-149.11305735632754,-85.23224244070019,6.9489947261252664e-06,1.0863323880934606
21654.367446899414,2.1193060698957805e-15,-146.7380631800941,-82.85724826446673,6.9497121672526025e-06,1.0864445452563156
21660.327911376953,2.5106480450176606e-16,-156.00214164555092,-92.12132672992355,6.9502203895528806e-06,1.0865239953590862
21666.288375854492,3.7672577946068487e-16,-154.23974659875194,-90.35893168312454,6.950354985545278e-06,1.0865450366739255
21672.24884033203,3.803193967163073e-16,-154.1985152451731,-90.31770032954574,6.950517289780262e-06,1.0865704096025486
21678.20930480957,9.737625816796935e-17,-160.1154691790088,-96.23465426338143,6.950619701834173e-06,1.0865864196206128
21684.16976928711,1.3879365686383001e-15,-148.57630381517944,-84.69548889955207,6.950938124936552e-06,1.0866361985228663
21690.13023376465,1.0823742968568694e-15,-149.65622529479327,-85.77541037916589,6.951467680769119e-06,1.0867189836845903
21696.090698242188,9.115378437248486e-16,-150.40225296312676,-86.52143804749939,6.951895082495148e-06,1.086785799153016
21702.051162719727,2.434324149665675e-15,-146.13621592483133,-82.25540100920396,6.95261222015146e-06,1.0868979088744182
21708.011627197266,5.393557008422552e-16,-152.68124726533142,-88.80043234970404,6.953249523809546e-06,1.0869975381923433
21713.972091674805,1.7693967417168703e-15,-147.52174776802147,-83.64093285239407,6.95374428339282e-06,1.0870748836762318
21719.932556152344,5.069230534597106e-15,-142.95057957814518,-79.0697646625178,6.955209576734272e-06,1.0873039521498187
21725.893020629883,1.324698644111777e-15,-148.77882908206306,-84.8980141664357,6.956579306682769e-06,1.0875180812526082
21731.853485107422,6.382324594748449e-16,-151.9502111206302,-88.06939620500282,6.9569997585686545e-06,1.0875838102564819
21737.81394958496,5.930254568890329e-16,-152.26926663213928,-88.3884517165119,6.957263476055862e-06,1.0876250370610705
21743.7744140625,4.384229157494701e-16,-153.58106753968383,-89.70025262405645,6.9574843895587486e-06,1.0876595723431666
21749.73487854004,1.2608677479875041e-15,-148.9933046404657,-85.11248972483833,6.957848324861126e-06,1.087716466141727
21755.695343017578,1.1116143620408064e-15,-149.54045850780255,-85.65964359217519,6.9583564050315065e-06,1.0877958940254113
21761.655807495117,1.2284335563587471e-15,-149.1064832871351,-85.22566837150774,6.958857502901584e-06,1.0878742303700661
21767.616271972656,7.590079083759823e-16,-151.1975369901077,-87.31672207448031,6.959283065288805e-06,1.0879407582957035
21773.576736450195,7.4654919283527e-18,-171.26941569756758,-107.38860078194021,6.959447180024667e-06,1.0879664142588976
21779.537200927734,7.299690878426191e-15,-141.36695530651633,-77.48614039088896,6.961011569775038e-06,1.0882109744176556
21785.497665405273,5.302980146855892e-15,-142.75479998777547,-78.8739850721481,6.963708850966279e-06,1.0886326388501848
21791.458129882812,2.249178502703823e-15,-146.479760760615,-82.5989458449876,6.965324697938052e-06,1.0888852432870597
21797.41859436035,3.6372959281531316e-15,-144.39221363576675,-80.51139872013935,6.96658389805056e-06,1.089082093323536
21803.37905883789,5.56792277469261e-16,-152.5430679688123,-88.66225305318494,6.967480933986112e-06,1.0892223264404801
21809.33952331543,2.1710843611799645e-15,-146.63323300966064,-82.75241809403327,6.968064313090248e-06,1.0893135257635962
21815.29998779297,5.992764802916402e-15,-142.22372766655252,-78.34291275092517,6.969809928386366e-06,1.089586416808713
21821.260452270508,5.039155439590104e-15,-142.9764224503477,-79.09560753472033,6.972168107711934e-06,1.0899550696396996
21827.220916748047,2.378388330726011e-15,-146.23717234611115,-82.35635743048375,6.973753230884513e-06,1.0902028710425438
21833.181381225586,1.0723544126752435e-16,-159.6966165677831,-95.81580165215573,6.974284326106223e-06,1.0902858968560958
21839.141845703125,7.354390163527569e-16,-151.33453333758388,-87.45371842195651,6.974464368462737e-06,1.0903140427751559
21845.102310180664,3.607376442005261e-16,-154.42808535210014,-90.54727043647276,6.974698566101583e-06,1.0903506547586614
21851.062774658203,1.5732113448999978e-15,-148.0321293042292,-84.1513143886018,6.975111734238022e-06,1.0904152450981324
21857.023239135742,1.0435472101259317e-15,-149.81487898650857,-85.93406407088119,6.975670738596519e-06,1.090502633931144
21862.98370361328,1.1422660387931198e-15,-149.42232735211022,-85.54151243648285,6.976137648041649e-06,1.0905756256187968
21868.94416809082,5.083463368767601e-16,-152.93840301604217,-89.05758810041482,6.976490213039773e-06,1.0906307419041685
21874.90463256836,5.631596877719858e-16,-152.49368440522147,-88.6128694895941,6.976719073421148e-06,1.0906665195172531
21880.8650970459,2.8045225993385735e-16,-155.52141056018704,-91.64059564455967,6.976899253175582e-06,1.0906946869156517
21886.825561523438,2.277459524672546e-16,-156.4254933262832,-92.54467841065582,6.977007792575431e-06,1.0907116548182172
21892.786026000977,1.1069602123825462e-15,-149.55867988744805,-85.67786497182068,6.9772928469428635e-06,1.09075621720514
21898.746490478516,1.3394690275466322e-15,-148.73067324102135,-84.84985832539397,6.9778153027499055e-06,1.090837892423917
21904.706954956055,2.7401116634943417e-16,-155.6223173869374,-91.74150247131001,6.978159853785324e-06,1.090891755891063
21910.667419433594,2.3072743715601974e-15,-146.36900757897888,-82.4881926633515,6.97871103968052e-06,1.0909779224681595
21916.627883911133,1.0854501889904593e-15,-149.64390101406184,-85.76308609843444,6.979435427201214e-06,1.091091165556732
21922.588348388672,1.2559581819004962e-15,-149.0102482052892,-85.12943328966185,6.97993530222039e-06,1.0911693107338016
21928.54881286621,2.754692710974875e-15,-145.59926840141108,-81.71845348578371,6.980791466178591e-06,1.091303154357803
21934.50927734375,3.2741479571996023e-15,-144.84901698918137,-80.968202073554,6.98207826077548e-06,1.0915043182243072
21940.46974182129,9.382581348897172e-16,-150.2767766147667,-86.39596169913935,6.982977215202122e-06,1.091644851257871
21946.430206298828,2.3231329275101114e-15,-146.3392593956159,-82.4584444799885,6.983673137455631e-06,1.0917536443874354
21952.390670776367,5.996894666774703e-15,-142.2207357931634,-78.33992087753603,6.985448167818821e-06,1.0920311338732356
21958.351135253906,6.219160392599103e-15,-142.0626824255575,-78.18186750993013,6.988053576383187e-06,1.092438435910327
21964.311599731445,2.7620723130894474e-15,-145.58764955458832,-81.70683463896096,6.989968450977102e-06,1.0927377871650756
21970.272064208984,2.6504238803681803e-17,-165.76684664107154,-101.88603172544417,6.9905628923138555e-06,1.092830715840717
21976.232528686523,7.614367329248732e-16,-151.18366175956413,-87.30284684393675,6.9907308486653706e-06,1.0928569723614985
21982.192993164062,3.497969617664391e-17,-164.56183966995138,-100.68102475432399,6.990900607532562e-06,1.092883510668529
21988.1534576416,7.219308410337059e-16,-151.41504404640943,-87.53422913078208,6.991061941764212e-06,1.0929087319570834
21994.11392211914,1.731743992650081e-16,-157.61516310238517,-93.73434818675777,6.991252727164012e-06,1.0929385573299821
22000.07438659668,9.431259210638625e-16,-150.25430318744873,-86.37348827182136,6.991490651447732e-06,1.0929757518977585
22006.03485107422,6.995216494942724e-16,-151.55198839985016,-87.6711734842228,6.9918407447915854e-06,1.0930304817908254
22011.995315551758,8.544390084352926e-16,-150.68318932645252,-86.80237441082517,6.992171920381984e-06,1.0930822542822685
22017.955780029297,1.7987165771652753e-15,-147.4503726281909,-83.56955771256352,6.992737316958858e-06,1.0931706424071386
22023.916244506836,2.957116294055595e-15,-145.29131595706045,-81.4105010414331,6.993750686894263e-06,1.093329061952028
22029.876708984375,7.891064039237487e-16,-151.0286443212486,-87.14782940562124,6.994548826342705e-06,1.0934538346374636
